"scenario","rate_mt","L_mid","L_top","f1","f2","f3"
1,0.88,5,4,231458508.401851,1315277.03213763,1266540000
3,0.88,5,4,703661041.829342,0,3799620000
1,0.89,5,4,233478256.301011,1482924.09096117,1280932500
3,0.89,5,4,710794150.869695,0,3842797500
1,0.9,5,4,234737369.705147,1931922.43246342,1295325000
3,0.9,5,4,717690226.941599,0,3885975000
1,0.91,5,4,237517398.077972,1818218.20860823,1309717500
3,0.91,5,4,724664507.505031,0,3929152500
1,0.92,5,4,239543977.845326,1985865.26743176,1324110000
3,0.92,5,4,731855901.819001,0,3972330000
1,0.93,5,4,241568567.286319,2153512.32625528,1338502500
3,0.93,5,4,739057580.541546,0,4015507500
1,0.94,5,4,243590042.919053,2321159.38507881,1352895000
3,0.94,5,4,746361020.165585,0,4058685000
1,0.95,5,4,245644252.027738,2488806.44390234,1367287500
3,0.95,5,4,753358953.914043,0,4101862500
1,0.96,5,4,247682165.085662,2656453.50272587,1381680000
3,0.96,5,4,760500838.81966,0,4145040000
1,0.97,5,4,249701912.984822,2824100.5615494,1396072500
3,0.97,5,4,767386812.768249,0,4188217500
1,0.98,5,4,251721660.883982,2991747.62037293,1410465000
3,0.98,5,4,774312257.875507,0,4231395000
1,0.99,5,4,253729735.373114,3159394.67919647,1424857500
3,0.99,5,4,781270920.580063,0,4274572500
1,1,5,4,265370706.736817,924862.963721309,1439250000
3,1,5,4,788459604.866231,0,4317750000
1,0.8,6,4,139877231.343783,10369049.0323983,1151400000
3,0.8,6,4,377543659.164896,31975407.9576133,3454200000
1,0.81,6,4,141007414.640527,10628790.2505702,1165792500
3,0.81,6,4,371241223.978882,33501405.0961408,3497377500
1,0.82,6,4,137942990.999415,11366553.3173575,1180185000
3,0.82,6,4,374427157.49877,34319522.7431997,3540555000
1,0.83,6,4,143441514.675216,11187613.779982,1194577500
3,0.83,6,4,377243198.348457,35147160.2792479,3583732500
1,0.84,6,4,144658153.330679,11467025.5446879,1208970000
3,0.84,6,4,379978912.352991,35955758.0373173,3626910000
1,0.85,6,4,145872932.348856,11746437.3093937,1223362500
3,0.85,6,4,382192962.657409,36796159.5257275,3670087500
1,0.86,6,4,144001028.471808,12327444.1468526,1237755000
3,0.86,6,4,384973456.384465,37609247.7610216,3713265000
1,0.87,6,4,145187330.992817,12606855.9115585,1252147500
3,0.87,6,4,387141476.975913,38476225.5998391,3756442500
1,0.88,6,4,146372810.79006,12886267.6762643,1266540000
3,0.88,6,4,389278378.601437,39278247.9938542,3799620000
1,0.89,6,4,147559113.311069,13165679.4409702,1280932500
3,0.89,6,4,391975382.798657,40098600.9350307,3842797500
1,0.9,6,4,148242920.385249,13726442.4883548,1295325000
3,0.9,6,4,394551306.754397,40918953.8762072,3885975000
1,0.91,6,4,149931364.331728,13724502.970382,1309717500
3,0.91,6,4,397269452.356273,41739306.8173836,3929152500
1,0.92,6,4,151124498.720931,14003914.7350879,1324110000
3,0.92,6,4,399973334.065201,42559659.7585601,3972330000
1,0.93,6,4,152315642.783772,14283326.4997938,1338502500
3,0.93,6,4,402687500.182704,43380012.6997366,4015507500
1,0.94,6,4,153503673.038355,14562738.2644996,1352895000
3,0.94,6,4,403767892.554428,44193417.2138603,4058685000
1,0.95,6,4,154724436.768889,14842150.0292055,1367287500
3,0.95,6,4,406248137.227255,45020476.0373896,4101862500
1,0.96,6,4,155928904.448662,15121561.7939114,1381680000
3,0.96,6,4,408907289.009894,45839766.871441,4145040000
1,0.97,6,4,157048144.279581,15400973.5586173,1396072500
3,0.97,6,4,411386070.5225,46666825.6949704,4188217500
1,0.98,6,4,158137051.842606,15680385.3233232,1410465000
3,0.98,6,4,413883238.318833,47493884.5184998,4231395000
1,0.99,6,4,159214285.995604,15959797.088029,1424857500
3,0.99,6,4,416429224.885797,48318543.1615164,4274572500
1,1,6,4,160314646.764638,16239208.8527349,1439250000
3,1,6,4,419400395.711256,49118478.8988622,4317750000
1,0.8,7,4,162829515.60744,11203577.4795295,1151400000
3,0.8,7,4,382030669.011434,31974857.2425364,3454200000
1,0.81,7,4,164146335.085879,11440965.756525,1165792500
3,0.81,7,4,375607972.466017,33500854.3810639,3497377500
1,0.82,7,4,165535135.278003,11717674.023848,1180185000
3,0.82,7,4,378610292.540527,34318972.0281227,3540555000
1,0.83,7,4,166782158.439674,11955083.4035838,1194577500
3,0.83,7,4,381242719.944837,35146609.564171,3583732500
1,0.84,7,4,168000393.733791,12212142.2271132,1208970000
3,0.84,7,4,383794820.503992,35955207.3222404,3626910000
1,0.85,7,4,169216769.390624,12469201.0506426,1223362500
3,0.85,7,4,385689822.5136,36795608.8106506,3670087500
1,0.86,7,4,170328244.965357,12736935.8461105,1237755000
3,0.86,7,4,388348944.36234,37608697.0459447,3713265000
1,0.87,7,4,171546480.259475,12993994.6696399,1252147500
3,0.87,7,4,390474618.836988,38475674.8847622,3756442500
1,0.88,7,4,172763892.829828,13251053.4931693,1266540000
3,0.88,7,4,392583022.444443,39277697.2787773,3799620000
1,0.89,7,4,173982128.123945,13508112.3166987,1280932500
3,0.89,7,4,395208177.902167,40098050.2199538,3842797500
1,0.9,7,4,173353461.477986,14046522.4229069,1295325000
3,0.9,7,4,397712253.118412,40918403.1611303,3885975000
1,0.91,7,4,176418244.690823,14022229.9637575,1309717500
3,0.91,7,4,400358549.980791,41738756.1023067,3929152500
1,0.92,7,4,177643311.853135,14279288.787287,1324110000
3,0.92,7,4,402990582.950224,42559109.0434832,3972330000
1,0.93,7,4,178866388.689085,14536347.6108164,1338502500
3,0.93,7,4,405632900.328231,43379461.9846597,4015507500
1,0.94,7,4,180086351.716778,14793406.4343458,1352895000
3,0.94,7,4,406641443.960459,44192866.4987834,4058685000
1,0.95,7,4,181339048.220421,15050465.2578752,1367287500
3,0.95,7,4,409049839.893791,45019925.3223127,4101862500
1,0.96,7,4,182575448.673303,15307524.0814046,1381680000
3,0.96,7,4,411637142.936934,45839216.1563641,4145040000
1,0.97,7,4,183793683.96742,15564582.904934,1396072500
3,0.97,7,4,414044075.710044,46666274.9798935,4188217500
1,0.98,7,4,185011919.261538,15821641.7284634,1410465000
3,0.98,7,4,416469394.766881,47493333.8034229,4231395000
1,0.99,7,4,186218481.145628,16078700.5519928,1424857500
3,0.99,7,4,418943532.59435,48317992.4464395,4274572500
1,1,7,4,187448169.645755,16335759.3755222,1439250000
3,1,7,4,421842854.680313,49117928.1837853,4317750000
1,0.8,8,4,142366368.98114,10083992.3176833,1151400000
3,0.8,8,4,423211069.149305,25276882.3044731,3454200000
1,0.81,8,4,143697728.748473,10321380.5946788,1165792500
3,0.81,8,4,417033544.73206,26802879.4430006,3497377500
1,0.82,8,4,144631023.404216,10658280.4201992,1180185000
3,0.82,8,4,420465360.604888,27620997.0900594,3540555000
1,0.83,8,4,146534181.724338,10835498.2417376,1194577500
3,0.83,8,4,423583749.647204,28439114.7371182,3583732500
1,0.84,8,4,147951996.850389,11092557.0652671,1208970000
3,0.84,8,4,424801183.422669,29579564.1144214,3626910000
1,0.85,8,4,149367952.339154,11349615.8887965,1223362500
3,0.85,8,4,427397868.131834,30419965.6028316,3670087500
1,0.86,8,4,150662622.656951,11619171.2496942,1237755000
3,0.86,8,4,430352368.131834,31233053.8381257,3713265000
1,0.87,8,4,151879261.312413,11898583.0144001,1252147500
3,0.87,8,4,427314591.651629,31777699.9466989,3756442500
1,0.88,8,4,153095077.244111,12177994.779106,1266540000
3,0.88,8,4,429554067.401113,32579722.340714,3799620000
1,0.89,8,4,154311715.899573,12457406.5438119,1280932500
3,0.89,8,4,432570399.329425,33400075.2818904,3842797500
1,0.9,8,4,155025859.108207,13018169.5911965,1295325000
3,0.9,8,4,435465651.016258,34220428.2230669,3885975000
1,0.91,8,4,156744639.18914,13016230.0732236,1309717500
3,0.91,8,4,438503124.349226,35040781.1642434,3929152500
1,0.92,8,4,157968109.712796,13295641.8379295,1324110000
3,0.92,8,4,441526333.789247,35861134.1054199,3972330000
1,0.93,8,4,159189589.910091,13575053.6026354,1338502500
3,0.93,8,4,444559827.637842,36681487.0465963,4015507500
1,0.94,8,4,160407956.299128,13854465.3673413,1352895000
3,0.94,8,4,445959547.740659,37494891.5607201,4058685000
1,0.95,8,4,161659056.164116,14133877.1320471,1367287500
3,0.95,8,4,448759120.144579,38321950.3842494,4101862500
1,0.96,8,4,162893859.978342,14413288.896753,1381680000
3,0.96,8,4,451737599.65831,39141241.2183007,4145040000
1,0.97,8,4,164043435.943715,14692700.6614589,1396072500
3,0.97,8,4,454535708.902008,39968300.0418301,4188217500
1,0.98,8,4,165162679.641194,14972112.4261648,1410465000
3,0.98,8,4,457352204.429434,40795358.8653596,4231395000
1,0.99,8,4,166270249.928646,15251524.1908707,1424857500
3,0.99,8,4,460217518.72749,41620017.5083761,4274572500
1,1,8,4,189006280.202425,13128757.1812779,1439250000
3,1,8,4,463508017.284042,42419953.2457219,4317750000
1,0.8,9,4,137408921.252489,10633623.1187693,1151400000
3,0.8,9,4,390874761.341022,23577581.927182,3454200000
1,0.81,9,4,138740281.019821,10871011.3957648,1165792500
3,0.81,9,4,385096396.587642,24958284.9480624,3497377500
1,0.82,9,4,139673575.675565,11207911.2212851,1180185000
3,0.82,9,4,388927372.124337,25631108.4774742,3540555000
1,0.83,9,4,141576733.995687,11385129.0428236,1194577500
3,0.83,9,4,392444920.830517,26303932.0068859,3583732500
1,0.84,9,4,142994549.121737,11642187.866353,1208970000
3,0.84,9,4,395769211.012172,26976755.5362977,3626910000
1,0.85,9,4,144410504.610503,11899246.6898824,1223362500
3,0.85,9,4,398899173.03226,27671862.9070609,3670087500
1,0.86,9,4,145705174.9283,12168802.0507802,1237755000
3,0.86,9,4,402386950.343185,28339657.0247079,3713265000
1,0.87,9,4,146921813.583762,12448213.8154861,1252147500
3,0.87,9,4,405898709.149874,28877729.594369,3756442500
1,0.88,9,4,148137629.515459,12727625.5801919,1266540000
3,0.88,9,4,408022808.351311,29672671.7556481,3799620000
1,0.89,9,4,149354268.170922,13007037.3448978,1280932500
3,0.89,9,4,411476619.27122,30347730.5791775,3842797500
1,0.9,9,4,150068411.379556,13567800.3922824,1295325000
3,0.9,9,4,414809349.949649,31022789.4027069,3885975000
1,0.91,9,4,151787191.460488,13565860.8743096,1309717500
3,0.91,9,4,418284302.274214,31697848.2262363,3929152500
1,0.92,9,4,153010661.984145,13845272.6390155,1324110000
3,0.92,9,4,421744990.705831,32372907.0497658,3972330000
1,0.93,9,4,154206125.717347,14124684.4037214,1338502500
3,0.93,9,4,425215963.546023,33047965.8732952,4015507500
1,0.94,9,4,155394155.97193,14404096.1684272,1352895000
3,0.94,9,4,426871573.574043,33761473.5363701,4058685000
1,0.95,9,4,156614919.702464,14683507.9331331,1367287500
3,0.95,9,4,430108624.96956,34443238.2422524,4101862500
1,0.96,9,4,157819387.382236,14962919.697839,1381680000
3,0.96,9,4,433524583.474888,35117234.9586567,4145040000
1,0.97,9,4,158938627.213155,15242331.4625449,1396072500
3,0.97,9,4,436760171.710182,35798999.664539,4188217500
1,0.98,9,4,160027534.776181,15521743.2272508,1410465000
3,0.98,9,4,440014146.229205,36480764.3704214,4231395000
1,0.99,9,4,161104768.929179,15801154.9919566,1424857500
3,0.99,9,4,443316939.518858,37160128.8957909,4274572500
1,1,9,4,184008609.081257,13684560.6659476,1439250000
3,1,9,4,414981972.371735,49005821.8534323,4317750000
1,0.8,1,5,201300978.704846,1750.99690860882,1151400000
3,0.8,1,5,569115861.872713,0,3454200000
1,0.81,1,5,203693390.129231,1.11758708953857e-08,1165792500
3,0.81,1,5,565972143.448437,0,3497377500
1,0.82,1,5,206265299.565052,19649.4437936507,1180185000
3,0.82,1,5,572534993.653559,0,3540555000
1,0.83,1,5,208723624.617701,0,1194577500
3,0.83,1,5,579036322.852245,0,3583732500
1,0.84,1,5,211238330.500054,0,1208970000
3,0.84,1,5,585486370.873151,0,3626910000
1,0.85,1,5,213751176.745122,0,1223362500
3,0.85,1,5,591650291.837743,0,3670087500
1,0.86,1,5,216159122.90809,10675.9719384685,1237755000
3,0.86,1,5,598308594.358751,0,3713265000
1,0.87,1,5,218673828.790443,10675.9719384611,1252147500
3,0.87,1,5,603986985.75187,0,3756442500
1,0.88,1,5,221187711.949032,10675.9719384462,1266540000
3,0.88,1,5,609903973.145087,0,3799620000
1,0.89,1,5,223702417.831385,10675.971938476,1280932500
3,0.89,1,5,616536691.628021,0,3842797500
1,0.9,1,5,226252390.864209,23145.9559674077,1295325000
3,0.9,1,5,622928308.079698,0,3885975000
1,0.91,1,5,228731475.574733,10675.9719384685,1309717500
3,0.91,1,5,629471361.244599,0,3929152500
1,0.92,1,5,231253013.32528,10675.971938476,1324110000
3,0.92,1,5,636000150.516552,0,3972330000
1,0.93,1,5,233772560.749466,10675.9719384611,1338502500
3,0.93,1,5,642539224.19708,0,4015507500
1,0.94,1,5,236288994.365394,10675.9719384611,1352895000
3,0.94,1,5,649005185.649006,0,4058685000
1,0.95,1,5,238838161.457272,10675.9719384499,1367287500
3,0.95,1,5,655302476.143531,0,4101862500
1,0.96,1,5,241371032.498389,10675.9719384611,1381680000
3,0.96,1,5,661887116.768554,0,4145040000
1,0.97,1,5,243885738.380742,10675.971938476,1396072500
3,0.97,1,5,668268083.155108,0,4188217500
1,0.98,1,5,246400444.263095,10675.9719384536,1410465000
3,0.98,1,5,674667435.825392,0,4231395000
1,0.99,1,5,248903476.735421,10675.9719384648,1424857500
3,0.99,1,5,681122807.807843,0,4274572500
1,1,1,5,251429635.823783,10675.9719384685,1439250000
3,1,1,5,687959586.016589,0,4317750000
1,0.8,2,5,149559707.440949,7313211.51223894,1151400000
3,0.8,2,5,367936390.919301,21607721.8926624,3454200000
1,0.81,2,5,150618925.588023,7479107.57415387,1165792500
3,0.81,2,5,362277966.612673,22709715.194369,3497377500
1,0.82,2,5,148567898.760688,8035860.97045429,1180185000
3,0.82,2,5,366326110.935441,23091950.4884867,3540555000
1,0.83,2,5,152982773.521872,7814401.69180092,1194577500
3,0.83,2,5,370312734.251774,23474185.7826044,3583732500
1,0.84,2,5,154164286.126914,7982048.75062446,1208970000
3,0.84,2,5,374248076.390327,23856421.076722,3626910000
1,0.85,2,5,155390761.357983,8149695.80944797,1223362500
3,0.85,2,5,377897291.472566,24283224.0535425,3670087500
1,0.86,2,5,156454061.037631,8328018.84020998,1237755000
3,0.86,2,5,382040888.111222,24655400.5241307,3713265000
1,0.87,2,5,157635573.642673,8495665.8990335,1252147500
3,0.87,2,5,385204573.621988,25135356.2017657,3756442500
1,0.88,2,5,158816263.523951,8663312.95785701,1266540000
3,0.88,2,5,388606855.132852,25482565.3426647,3799620000
1,0.89,2,5,159997776.128993,8830960.01668056,1280932500
3,0.89,2,5,392724867.733432,25860330.048547,3842797500
1,0.9,2,5,161214555.884506,9011077.05953304,1295325000
3,0.9,2,5,396601778.302757,26238094.7544294,3885975000
1,0.91,2,5,162360447.317719,9166254.13432762,1309717500
3,0.91,2,5,400630125.585305,26615859.4603117,3929152500
1,0.92,2,5,163548791.790955,9333901.19315115,1324110000
3,0.92,2,5,404644208.974905,26993624.1661941,3972330000
1,0.93,2,5,164735145.93783,9501548.25197468,1338502500
3,0.93,2,5,408668576.77308,27371388.8720764,4015507500
1,0.94,2,5,165918386.276447,9669195.31079822,1352895000
3,0.94,2,5,412619832.342653,27735256.7238533,4058685000
1,0.95,2,5,167134360.091015,9836842.36962172,1367287500
3,0.95,2,5,416402416.954825,28126433.1944414,4101862500
1,0.96,2,5,168303459.287457,10004489.4284453,1381680000
3,0.96,2,5,420472351.697495,28502073.6860734,4145040000
1,0.97,2,5,169374284.082968,10172136.4872688,1396072500
3,0.97,2,5,424338612.201697,28893250.1566616,4188217500
1,0.98,2,5,170491931.141792,10339783.5460923,1410465000
3,0.98,2,5,428223258.989627,29284426.6272499,4231395000
1,0.99,2,5,171597904.790588,10507430.6049159,1424857500
3,0.99,2,5,432163925.089726,29670802.7368125,4274572500
1,1,2,5,172727005.055421,10675077.6637394,1439250000
3,1,2,5,436485997.416118,30033145.7750878,4317750000
1,0.8,3,5,201300978.704846,1750.99690862,1151400000
3,0.8,3,5,569112861.507537,0,3454200000
1,0.81,3,5,203693390.129231,1.49011611938477e-08,1165792500
3,0.81,3,5,565969143.083261,0,3497377500
1,0.82,3,5,206265299.565052,19649.4437936619,1180185000
3,0.82,3,5,572531993.288382,0,3540555000
1,0.83,3,5,208723624.617701,7.45058059692383e-09,1194577500
3,0.83,3,5,579033322.487068,0,3583732500
1,0.84,3,5,211238330.500054,0,1208970000
3,0.84,3,5,585483370.507974,0,3626910000
1,0.85,3,5,213751176.745122,3.72529029846191e-09,1223362500
3,0.85,3,5,591647291.472567,0,3670087500
1,0.86,3,5,216159122.90809,10675.9719384722,1237755000
3,0.86,3,5,598305593.993575,0,3713265000
1,0.87,3,5,218673828.790443,10675.9719384611,1252147500
3,0.87,3,5,603983985.386695,0,3756442500
1,0.88,3,5,221187711.949032,10675.9719384462,1266540000
3,0.88,3,5,609900972.779911,0,3799620000
1,0.89,3,5,223702417.831385,10675.9719384685,1280932500
3,0.89,3,5,616533691.262844,0,3842797500
1,0.9,3,5,226252390.864209,23145.9559674114,1295325000
3,0.9,3,5,622925307.714522,0,3885975000
1,0.91,3,5,228731475.574733,10675.9719384536,1309717500
3,0.91,3,5,629468360.879423,0,3929152500
1,0.92,3,5,231253013.32528,10675.9719384685,1324110000
3,0.92,3,5,635997150.151376,0,3972330000
1,0.93,3,5,233772560.749466,10675.9719384722,1338502500
3,0.93,3,5,642536223.831903,0,4015507500
1,0.94,3,5,236288994.365394,10675.9719384611,1352895000
3,0.94,3,5,649002185.28383,0,4058685000
1,0.95,3,5,238838161.457272,10675.9719384611,1367287500
3,0.95,3,5,655299475.778354,0,4101862500
1,0.96,3,5,241371032.498389,10675.9719384573,1381680000
3,0.96,3,5,661884116.403378,0,4145040000
1,0.97,3,5,243885738.380742,10675.9719384797,1396072500
3,0.97,3,5,668265082.789932,0,4188217500
1,0.98,3,5,246400444.263095,10675.9719384722,1410465000
3,0.98,3,5,674664435.460215,0,4231395000
1,0.99,3,5,248903476.735421,10675.9719384685,1424857500
3,0.99,3,5,681119807.442667,0,4274572500
1,1,3,5,251429635.823783,10675.9719384573,1439250000
3,1,3,5,687956585.651412,0,4317750000
1,0.8,4,5,188372429.804373,2262951.72401819,1151400000
3,0.8,4,5,577176177.714277,0,3454200000
1,0.81,4,5,190008577.013905,2388575.29513131,1165792500
3,0.81,4,5,572046626.15242,0,3497377500
1,0.82,4,5,191716704.937122,2553518.85657202,1180185000
3,0.82,4,5,576324980.32759,0,3540555000
1,0.83,4,5,193282505.114808,2679163.53042541,1194577500
3,0.83,4,5,580785805.324595,0,3583732500
1,0.84,4,5,194820068.140018,2824457.64807248,1208970000
3,0.84,4,5,585195349.14382,319398.412919134,3626910000
1,0.85,4,5,196355771.527943,2969751.76571953,1223362500
3,0.85,4,5,589426721.510843,712741.077799976,3670087500
1,0.86,4,5,197786574.833768,3125721.85530506,1237755000
3,0.86,4,5,593896778.263108,1078770.48956467,3713265000
1,0.87,4,5,199324137.858978,3271015.97295211,1252147500
3,0.87,4,5,597610449.860786,1498689.50485274,3756442500
1,0.88,4,5,200860878.160424,3416310.09059915,1266540000
3,0.88,4,5,601879094.845465,1853653.07533845,3799620000
1,0.89,4,5,202398441.185634,3561604.20824623,1280932500
3,0.89,4,5,606196691.280776,2226947.19298548,3842797500
1,0.9,4,5,202089102.270767,3988249.60857202,1295325000
3,0.9,4,5,610195525.872939,2600241.31063256,3885975000
1,0.91,4,5,205473213.214696,3852192.44354035,1309717500
3,0.91,4,5,614137251.942895,2973535.42827959,3929152500
1,0.92,4,5,207017608.1081,3997486.56118742,1324110000
3,0.92,4,5,617977940.374512,3346829.54592666,3972330000
1,0.93,4,5,208560012.675144,4142780.67883447,1338502500
3,0.93,4,5,621828913.214704,3720123.6635737,4015507500
1,0.94,4,5,210099303.433928,4288074.79648153,1352895000
3,0.94,4,5,624168872.236317,4086469.35416804,4058685000
1,0.95,4,5,211671327.668664,4433368.91412857,1367287500
3,0.95,4,5,627886511.867128,4466469.35416794,4101862500
1,0.96,4,5,213227055.852638,4578663.03177563,1381680000
3,0.96,4,5,631666538.765578,4838701.3646899,4145040000
1,0.97,4,5,214764618.877848,4723957.1494227,1396072500
3,0.97,4,5,635382715.236166,5218701.36468987,4188217500
1,0.98,4,5,216302181.903058,4869251.26706976,1410465000
3,0.98,4,5,639117277.990483,5598701.36468995,4231395000
1,0.99,4,5,217828071.518241,5014545.38471682,1424857500
3,0.99,4,5,642864656.807738,5976301.1841771,4274572500
1,1,4,5,219377087.74946,5159839.50236387,1439250000
3,1,4,5,646986059.767003,6329178.09799348,4317750000
