"seed","method","evaluation","phase","scenario","rate_mt","L_mid","L_top","f1_retained_integral_m3yr","f2_unretained_final_m3","f3_total_cost_eur"
1,"EHVI",70,"sequential",1,0.887920605484396,5,2,200564750.600837,8796099.57921308,1277939731.44342
1,"EHVI",71,"sequential",1,0.804378289682791,9,9,114966539.104964,17427819.6135356,1157701453.42596
1,"EHVI",72,"sequential",1,0.886314813047647,8,1,158738444.713029,8857053.44720196,1275628594.67883
1,"EHVI",73,"sequential",3,0.937941601732746,7,5,435132132.567451,27654186.3118513,4049797350.88156
1,"EHVI",74,"sequential",1,0.97265872778371,3,7,237288679.936112,4762036.18508556,1399899073.9627
1,"EHVI",75,"sequential",1,0.966312109539285,9,9,134716288.877415,21279548.0372619,1390764703.65442
1,"EHVI",76,"sequential",3,0.984545331215486,9,3,414347171.223671,39810676.0058888,4251020603.85567
1,"EHVI",77,"sequential",1,0.929948733001947,8,2,140087733.425557,18932274.1187167,1338428713.97305
1,"EHVI",78,"sequential",1,0.987645371304825,6,7,158959540.841406,15893455.2770575,1421468600.65047
1,"EHVI",79,"sequential",3,0.967589778825641,3,9,545887057.11737,39052663.0755193,4177810767.52441
1,"EHVI",80,"sequential",3,0.887395145231858,1,4,592534652.150358,10131073.6855125,3831550388.32486
1,"EHVI",81,"sequential",3,0.906471942923963,3,3,586398361.618554,8626187.78626435,3913919231.55994
1,"EHVI",82,"sequential",3,0.891550923557952,4,2,502074886.722788,40225831.4052613,3849494000.19235
1,"EHVI",83,"sequential",3,0.951768336072564,6,4,406686469.10373,45166727.8325676,4109497733.07731
1,"EHVI",84,"sequential",3,0.968023030180484,3,5,667003584.993376,0,4179681438.56179
1,"EHVI",85,"sequential",1,0.805159913888201,1,4,199821711.684483,2333735.04751678,1158826406.06359
1,"EHVI",86,"sequential",3,0.853322552843019,3,8,509645323.075266,27265175.8477545,3684433452.53795
1,"EHVI",87,"sequential",3,0.838794712722302,8,1,414933383.216552,26565240.7952083,3621705870.85672
1,"EHVI",88,"sequential",3,0.891084174485877,3,4,594557069.210976,10310013.3045045,3847478694.3864
1,"EHVI",89,"sequential",3,0.988515199208632,4,5,642281676.284632,5922278.93461786,4268161501.38307
1,"EHVI",90,"sequential",3,0.81999167362228,3,2,532660710.050387,7632996.01287484,3540519048.7826
1,"EHVI",91,"sequential",1,0.860896238032729,2,4,152365627.619321,11471111.7020125,1239044910.5886
1,"EHVI",92,"sequential",3,0.839156609494239,2,1,333807766.666127,35966484.1424122,3623268450.64375
1,"EHVI",93,"sequential",3,0.846677282592282,2,5,376894934.376422,24111650.3842787,3655740836.91282
1,"EHVI",94,"sequential",3,0.946675165416673,3,2,612289071.416474,9003187.39588362,4087506695.47784
1,"EHVI",95,"sequential",3,0.839112729858607,3,6,483887946.498796,31036480.507343,3623078989.347
1,"EHVI",96,"sequential",3,0.996845094207674,1,1,643985422.707643,9523237.44946636,4304127905.51519
1,"EHVI",97,"sequential",3,0.995588992722332,1,4,649474605.268705,15399272.4506852,4298704373.32685
1,"EHVI",98,"sequential",3,0.9722162428312,4,1,614383993.492327,14252283.2836106,4197786682.48442
1,"EHVI",99,"sequential",3,0.922710046824068,1,4,611885072.750914,11844054.1474499,3984031304.67462
1,"EHVI",100,"sequential",3,0.921864755218849,3,1,596461188.761636,8756936.14481628,3980381546.84618
1,"EPI",1,"initial",3,0.825111019192263,4,3,561262174.77002,7072177.12867077,3562623103.11739
1,"EPI",2,"initial",1,0.853444133745506,4,3,196885328.79804,3019793.00308071,1228319469.49322
1,"EPI",3,"initial",1,0.877222818508744,9,8,145657084.538724,13726744.2920856,1262542941.53871
1,"EPI",4,"initial",3,0.802678066631779,7,6,290896872.820572,56149380.8394557,3465763222.19936
1,"EPI",5,"initial",1,0.876477591414005,6,7,145956870.72542,12787296.7212846,1261470373.44261
1,"EPI",6,"initial",1,0.973938169144094,9,6,135580789.247741,21467059.3851919,1401740509.94064
1,"EPI",7,"initial",1,0.868069799337536,8,8,128310149.639014,18314312.1970976,1249369458.69655
1,"EPI",8,"initial",1,0.896416023094207,9,7,149527037.246456,13476722.6370086,1290166761.23834
1,"EPI",9,"initial",3,0.919913165085018,7,1,406399546.862913,35102270.4271606,3971955068.54583
1,"EPI",10,"initial",1,0.898708261409774,8,4,154830339.818399,12985541.7940998,1293465865.23402
1,"EPI",11,"initial",3,0.837243520282209,6,8,333138581.560532,49625835.2251541,3615008209.69851
1,"EPI",12,"initial",1,0.965474663721398,7,9,185211186.193861,15115337.5279188,1389559409.76102
1,"EPI",13,"initial",1,0.933693347638473,3,9,207209908.837052,10042114.0063296,1343818150.58867
1,"EPI",14,"initial",3,0.958847972145304,6,7,325103869.312314,69142722.2915907,4140065831.73038
1,"EPI",15,"initial",3,0.821588725177571,8,4,420959544.919409,27750973.5004692,3547414718.13546
1,"EPI",16,"initial",1,0.944742189208046,2,7,160065373.954389,14094446.0472455,1359720195.81768
1,"EPI",17,"initial",3,0.882254885928705,2,6,283332756.213075,62891331.3675459,3809356033.71867
1,"EPI",18,"initial",3,0.964189258823171,6,1,418736118.144819,37262299.8294179,4163128172.28375
1,"EPI",19,"initial",3,0.929412038763985,6,5,429090545.796507,27349177.7717371,4012968830.3732
1,"EPI",20,"initial",3,0.956586552457884,1,6,545265811.62979,36879928.421046,4130301586.87503
1,"EPI",21,"sequential",1,0.986811787961051,6,1,166652640.933961,10913168.1255518,1420268865.82294
1,"EPI",22,"sequential",1,0.81270729075186,1,9,181054899.898018,8608836.40817047,1169688968.21461
1,"EPI",23,"sequential",1,0.974928503623232,8,3,171944985.50519,10045519.4149216,1403165848.83974
1,"EPI",24,"sequential",3,0.894300056807697,1,8,523978574.86902,31809627.546371,3861364070.28143
1,"EPI",25,"sequential",1,0.926385565847158,6,4,151886861.549019,14182334.9572879,1333300425.64552
1,"EPI",26,"sequential",1,0.805238658143207,9,4,138122038.001969,10763836.2337774,1158939738.73261
1,"EPI",27,"sequential",1,0.848899487964809,5,9,189523447.56225,8917195.08376959,1221778588.05335
1,"EPI",28,"sequential",3,0.945538165792823,6,8,353023530.998257,61360144.3671878,4082597415.35196
1,"EPI",29,"sequential",3,0.804859057394788,9,4,383091783.221436,24612390.2332482,3475180195.06634
1,"EPI",30,"sequential",1,0.999948441796005,4,5,219369160.350649,5159090.39198819,1439175794.8549
1,"EPI",31,"sequential",3,0.984392942441627,4,1,618556422.840509,14851090.3938645,4250362627.22734
1,"EPI",32,"sequential",3,0.862698624236509,3,9,489798796.609586,34427355.2346902,3724916984.79719
1,"EPI",33,"sequential",1,0.815999218588695,6,5,140266729.680081,8796912.21196046,1174426875.35378
1,"EPI",34,"sequential",1,0.80314071783796,4,2,167995065.073138,10338498.0195177,1155920278.14828
1,"EPI",35,"sequential",3,0.888293759804219,4,8,532137071.475787,33260103.3655942,3835430381.39467
1,"EPI",36,"sequential",3,0.838940733904019,5,4,672660185.733648,0,3622336353.81408
1,"EPI",37,"sequential",1,0.801445654360577,9,1,140166929.735932,8414765.75838358,1153480658.03846
1,"EPI",38,"sequential",3,0.86431214697659,1,5,599966084.719244,0,3731883772.60817
1,"EPI",39,"sequential",3,0.854724768409506,9,2,283189892.195225,62722964.1439198,3690487868.80014
1,"EPI",40,"sequential",3,0.873995539778844,6,4,388388996.627492,38795885.829939,3773694241.8801
1,"EPI",41,"sequential",1,0.83105333945714,8,8,123544286.091754,17456350.5344718,1196093518.81369
1,"EPI",42,"sequential",1,0.92949308375828,1,5,233645086.223975,10675.9719384685,1337772920.7991
1,"EPI",43,"sequential",3,0.919346986990422,1,4,610032456.349881,11680925.9628132,3969510453.0779
1,"EPI",44,"sequential",1,0.818157074321061,2,9,125008462.326573,16642879.3044794,1177532569.21659
1,"EPI",45,"sequential",3,0.820252424618229,9,2,273303273.125885,60044919.7010438,3541644906.39536
1,"EPI",46,"sequential",1,0.852531081065536,3,6,190839559.267472,8810631.80737669,1227005358.42357
1,"EPI",47,"sequential",3,0.808859354630113,5,3,620269433.024504,0,3492452478.45417
1,"EPI",48,"sequential",1,0.91802249904722,1,1,230750993.965755,10675.9719384834,1321263881.75371
1,"EPI",49,"sequential",1,0.861102216644213,6,1,148334602.332949,9227180.93377306,1239341365.30518
1,"EPI",50,"sequential",3,0.837032909644768,3,4,566570526.721554,7647794.05122465,3614098845.6187
1,"EPI",51,"sequential",1,0.995289962925017,6,1,167884469.884608,11026875.4133038,1432471079.13983
1,"EPI",52,"sequential",3,0.825704045826569,5,8,583481812.09773,16611453.5987644,3565183643.86767
1,"EPI",53,"sequential",3,0.840257035149261,5,5,668650816.400261,0,3628019813.51572
1,"EPI",54,"sequential",1,0.866395230637863,3,4,213426385.847442,3218640.79457283,1246959335.69554
1,"EPI",55,"sequential",3,0.906255222065374,6,1,398444383.909119,34452542.3728199,3912983485.07277
1,"EPI",56,"sequential",3,0.889778784010559,7,9,323588765.565163,60905358.5568283,3841842344.66159
1,"EPI",57,"sequential",1,0.918612573621795,9,9,129237958.294724,20106700.6247024,1322113146.58517
1,"EPI",58,"sequential",1,0.880102387489751,2,5,158828360.734925,8665029.45400874,1266687361.19462
1,"EPI",59,"sequential",3,0.992600500676781,1,1,641333889.33283,9475797.87470934,4285800811.79717
1,"EPI",60,"sequential",1,0.83092073337175,8,7,146665826.124645,10858615.7903933,1195902665.50529
1,"EPI",61,"sequential",3,0.990003005880862,7,8,366633177.475117,65046120.8030563,4274585478.64209
1,"EPI",62,"sequential",1,0.953847850998864,1,2,303186792.860224,0,1372825519.55011
1,"EPI",63,"sequential",1,0.868796494742855,6,7,145045660.290911,12572677.8437084,1250415355.05865
1,"EPI",64,"sequential",3,0.966989531647414,3,3,625224911.045114,9199158.35466763,4175219050.27062
1,"EPI",65,"sequential",3,0.908875396288931,7,4,400060716.17125,41646498.9061034,3924296742.32653
1,"EPI",66,"sequential",3,0.991158895660192,6,7,332859112.175063,71841537.2171109,4279576321.73679
1,"EPI",67,"sequential",1,0.842796888761222,4,3,195250107.414506,2865094.79654436,1212995422.14959
1,"EPI",68,"sequential",3,0.864225850440562,2,6,278938011.062015,61373621.1627225,3731511165.73974
1,"EPI",69,"sequential",3,0.93373060412705,6,5,430648160.584688,27512317.9291583,4031615315.96957
1,"EPI",70,"sequential",1,0.823825903888792,3,3,207171021.036795,0,1185691432.17194
1,"EPI",71,"sequential",3,0.968818220682442,9,4,436377796.584522,35718430.1216538,4183114872.35161
1,"EPI",72,"sequential",3,0.833429190004245,3,2,541201549.852563,7771165.29896706,3598538885.14083
1,"EPI",73,"sequential",3,0.819225853867829,6,8,328263592.522181,48116873.5396095,3537212430.53782
1,"EPI",74,"sequential",1,0.838495995476842,9,4,142781309.085479,11603526.1030224,1206805361.49004
1,"EPI",75,"sequential",3,0.838185580633581,1,4,567194422.51685,7703447.7187316,3619075790.78064
1,"EPI",76,"sequential",3,0.862258752575144,3,6,495901473.866192,32244367.6691769,3723017728.93133
1,"EPI",77,"sequential",1,0.914082045992836,2,4,157230281.893205,13135514.63347,1315592584.69519
1,"EPI",78,"sequential",1,0.997302285116166,9,7,183699221.111617,13608632.6232341,1435367313.85344
1,"EPI",79,"sequential",1,0.934037536522374,4,5,209180809.362117,4201443.70948306,1344313524.43983
1,"EPI",80,"sequential",3,0.935815231641755,8,4,446272361.324495,37158541.2846899,4040616216.42119
1,"EPI",81,"sequential",3,0.974953839182854,1,3,630212600.970177,9288171.20359325,4209606939.13177
1,"EPI",82,"sequential",1,0.867923497967422,8,9,139736587.88846,15796551.9988116,1249158894.44961
1,"EPI",83,"sequential",1,0.998051918111742,4,6,187708906.516246,16184777.1529159,1436446223.14232
1,"EPI",84,"sequential",1,0.912199465604499,2,6,134958209.281103,19104936.7702933,1312883080.87128
1,"EPI",85,"sequential",3,0.904071552725509,5,9,684057254.418592,0,3903554946.78057
1,"EPI",86,"sequential",3,0.916720256814733,8,7,359625467.088119,58988815.7405161,3958168888.86181
1,"EPI",87,"sequential",1,0.90333990813233,4,4,173855672.720633,14123969.611101,1300131962.77945
1,"EPI",88,"sequential",3,0.9054488575086,9,7,319415226.916378,62176846.7558399,3909501804.50776
1,"EPI",89,"sequential",3,0.954593517864123,4,1,608368043.86221,13385659.8675826,4121696161.75782
1,"EPI",90,"sequential",1,0.939063413720578,9,3,161561612.639745,10114136.0690778,1351547018.19734
1,"EPI",91,"sequential",1,0.845494649326429,8,8,125513847.284945,17779156.2844912,1216878174.04306
1,"EPI",92,"sequential",3,0.808756905188784,6,2,288009937.249929,56654046.0602777,3492010127.37887
1,"EPI",93,"sequential",3,0.910048320982605,5,3,688133626.337188,0,3929361137.92264
1,"EPI",94,"sequential",1,0.839883425878361,2,3,154150512.7475,7980094.41976167,1208802220.69543
1,"EPI",95,"sequential",3,0.879575381521136,1,6,503732697.658531,33182268.0824371,3797786603.56288
1,"EPI",96,"sequential",3,0.950829348387197,5,5,746156639.392763,0,4105443418.99882
1,"EPI",97,"sequential",3,0.954401620524004,8,6,366449913.5268,62103110.4255368,4120867597.01752
1,"EPI",98,"sequential",1,0.817169936047867,3,9,182205624.863632,8648737.70728771,1176111830.45689
1,"EPI",99,"sequential",1,0.881953557301313,7,5,201165104.913375,3444143.41395896,1269351657.34591
1,"EPI",100,"sequential",3,0.858627736428753,7,1,386059634.942626,32071749.5065981,3707339908.96525
2,"TS",1,"initial",1,0.80208290508017,2,9,121223028.656253,16429347.8456364,1154397821.13663
2,"TS",2,"initial",3,0.832928448403254,3,2,540884930.517466,7766016.49709333,3596376808.09315
2,"TS",3,"initial",1,0.962038428895175,4,6,183729849.458161,15178517.8953942,1384613808.78738
2,"TS",4,"initial",3,0.973772207368165,3,6,554166109.273146,37744265.7709455,4204504948.3639
2,"TS",5,"initial",1,0.902856352599338,1,3,227055506.003883,15484.2101715431,1299436005.4786
2,"TS",6,"initial",1,0.925439257314429,7,3,207862624.748599,4075965.055326,1331938451.08979
2,"TS",7,"initial",3,0.968885800614953,9,8,347064273.353535,64898248.1818143,4183406665.60521
2,"TS",8,"initial",3,0.856974114850164,1,6,493047902.781838,31993938.0132213,3700199984.39429
2,"TS",9,"initial",1,0.933445129543543,2,1,165145192.701177,9559304.83549877,1343460902.69554
2,"TS",10,"initial",3,0.830093950405717,8,5,439863490.214937,16779251.2455602,3584138154.36428
2,"TS",11,"initial",3,0.996345572452992,4,6,527215605.161263,48843359.3302757,4301971095.45891
2,"TS",12,"initial",1,0.859402147028595,5,1,216011780.83487,10675.9719384722,1236894540.11091
2,"TS",13,"initial",3,0.823016815073788,2,9,261771924.114309,60258720.9111008,3553580853.28485
2,"TS",14,"initial",1,0.832640174357221,5,5,210645662.291783,0,1198377370.94363
2,"TS",15,"initial",3,0.988808361627161,6,8,363741588.136224,64956132.9424478,4269427303.41568
2,"TS",16,"initial",3,0.95897276471369,7,4,411389894.309303,45754257.7556257,4140604654.84253
2,"TS",17,"initial",1,0.994937579520047,2,1,172152752.278593,10590207.6733402,1431963911.32423
2,"TS",18,"initial",1,0.869817682122812,6,1,149600908.199545,9344070.70607429,1251885098.99526
2,"TS",19,"initial",3,0.90039397617802,4,5,610349891.698791,2614948.20960739,3887676090.64265
2,"TS",20,"initial",1,0.962079452537,4,9,184831661.056684,15021022.0481375,1384672852.06388
2,"TS",21,"sequential",3,0.853536128997803,4,5,591029400.662209,842173.79949896,3685355620.98026
2,"TS",22,"sequential",1,0.979246050259098,7,8,189493874.134487,14950495.4683274,1409379877.83541
2,"TS",23,"sequential",3,0.941822288185358,1,5,650151696.606843,0,4066553184.81233
2,"TS",24,"sequential",3,0.900983758317307,5,5,710722176.985894,0,3890222622.47455
2,"TS",25,"sequential",3,0.97526900251396,4,5,637351182.427289,5418923.4602204,4210967735.60465
2,"TS",26,"sequential",1,0.969751395331696,3,5,243823221.618565,10675.9719384722,1395714695.73114
2,"TS",27,"sequential",1,0.869916162826121,5,3,218652746.207012,10675.9719384499,1252026837.34749
2,"TS",28,"sequential",1,0.916983071807772,5,5,230477141.533042,564339.170182727,1319767886.09934
2,"TS",29,"sequential",1,0.852956886356697,5,7,210513216.860764,3012162.87006048,1227618198.68887
2,"TS",30,"sequential",1,0.896270588226616,5,8,202084570.528,9013051.54403509,1289957444.10516
2,"TS",31,"sequential",3,0.924316242337227,4,5,619635326.648094,3507952.33340923,3990966455.35156
2,"TS",32,"sequential",3,0.940885542007163,4,5,624499418.433613,4120119.95044023,4062508549.00143
2,"TS",33,"sequential",1,0.808739956095815,5,6,181914760.035176,8226795.22862592,1163978981.8109
2,"TS",34,"sequential",3,0.913505534827709,4,5,615487023.73165,3104394.98131867,3944288523.00234
2,"TS",35,"sequential",1,0.849663802562282,5,1,213669633.342872,0,1222878627.83776
2,"TS",36,"sequential",1,0.953884299425408,9,5,163763415.461379,10312910.3008838,1372877977.94802
2,"TS",37,"sequential",1,0.938488899730146,5,5,235671974.551736,1117165.45265787,1350720148.93661
2,"TS",38,"sequential",1,0.880039381748065,7,8,178451274.557526,12178544.4364015,1266596680.1809
2,"TS",39,"sequential",1,0.953121593082324,6,5,161759375.808194,10461323.158943,1371780252.84373
2,"TS",40,"sequential",1,0.815829125838354,5,5,205972042.522566,38295.7047515996,1174182069.36285
2,"TS",41,"sequential",3,0.882388082658872,4,5,602923945.22607,1942798.79623969,3809931143.90035
2,"TS",42,"sequential",1,0.800195321952924,5,4,214731287.153179,117837.18904338,1151681117.12075
2,"TS",43,"sequential",1,0.969423105660826,1,3,243740666.42192,10675.9719384722,1395242204.82234
2,"TS",44,"sequential",1,0.864212905894965,4,3,198434335.667047,3186932.89977896,1243818424.80933
2,"TS",45,"sequential",1,0.885476687178016,8,3,158611127.03924,8845812.70024454,1274422322.02096
2,"TS",46,"sequential",3,0.902441574353725,6,3,397058263.251815,34270967.8753016,3896517107.66579
2,"TS",47,"sequential",1,0.876492182025686,1,3,220306421.623373,10675.971938476,1261491372.98047
2,"TS",48,"sequential",1,0.90684956018813,2,3,161988218.882804,9113437.93748155,1305183229.50077
2,"TS",49,"sequential",3,0.917683499818668,3,2,593733578.256056,8721420.06953464,3962327931.34205
2,"TS",50,"sequential",3,0.825672904029489,3,3,536292723.857924,7691412.42906189,3565049181.37332
2,"TS",51,"sequential",1,0.832400722708553,5,3,209327335.769411,0,1198032740.15828
2,"TS",52,"sequential",3,0.889735100185499,9,3,377337458.742302,35720397.5729878,3841653728.82593
2,"TS",53,"sequential",3,0.8170800908003,7,3,372735728.656111,29947517.4227857,3527947562.053
2,"TS",54,"sequential",3,0.948414214979857,4,3,606192311.233984,13089551.5505168,4095015476.72928
2,"TS",55,"sequential",1,0.842119315639138,5,3,211771276.050485,0,1212020225.03363
2,"TS",56,"sequential",3,0.921743966732174,3,3,596379349.040687,8755910.1531999,3979860012.35784
2,"TS",57,"sequential",1,0.852120460104197,6,3,150091244.630708,8805124.6556599,1226414372.20497
2,"TS",58,"sequential",3,0.870264564082027,4,5,597730865.091107,1508195.91482373,3757584821.56517
2,"TS",59,"sequential",3,0.894115662854165,5,9,677409806.052109,0,3860567903.28857
2,"TS",60,"sequential",1,0.903220822336152,5,5,227084193.669809,483280.304765783,1299960568.54731
2,"TS",61,"sequential",1,0.929043648019433,5,3,233532066.354353,10675.971938435,1337126070.41197
2,"TS",62,"sequential",3,0.833318555960432,3,2,541131595.853691,7770027.72068125,3598061194.99816
2,"TS",63,"sequential",1,0.815023860754445,1,5,204766826.19356,41895.7133620232,1173023091.59084
